cluster,avg_spam,x,y,urls,non_alphanumeric_punctuation_coefficient,email_in_name,contains_sexual_word,capital_coefficient,email_length,whitespace_coefficient,contains_currency
1,0.7857142857142857,-0.5622447082916434,-0.1410588926996656,0.0,0.010170570752422128,0.22301587301587306,0.0,0.23138108359128823,0.00013336153312885717,0.00244960609110895,0.0
1,0.8547008547008547,-0.566302465372394,-0.14079289348718763,0.0,0.009236897982169708,0.25,0.0,0.03557999289277601,0.00026449694279598524,0.0015549582657573202,0.0
1,0.8309859154929577,-0.5518960438351014,-0.13568166065012996,0.0,0.009261469822665479,0.16880068288518982,0.0,0.03531003016599234,0.00026874206570449,0.0015417720299608507,0.0
1,0.7865168539325843,-0.5724006150317363,-0.14291836843109473,0.0,0.009193112388223313,0.2822121698526192,0.0,0.033210634110900625,0.0003775727307624518,0.0015362888802202875,0.0
1,0.14925373134328357,-0.7023753614093854,-0.18885752847641568,0.0,0.009139060331921384,1.0,0.0,0.02488065218604166,0.0005351823139580272,0.00150863713373098,0.0
1,0.8235294117647058,-0.5668516169112267,-0.14159882661095347,0.0,0.009464547322185306,0.25,0.0,0.10895154661466253,0.00017869086135397107,0.0018312698848634234,0.0
1,0.09090909090909091,-0.6831392439920421,-0.18275443224788815,0.0,0.009061860023604828,0.8876114081996433,0.0,0.11535456766932382,0.0002912020554517339,0.0014960036285846135,0.0
1,0.75,-0.5815549602312589,-0.14632893703865668,0.0,0.009397295261273742,0.33310688405797095,0.0,0.05370813922570208,0.00020932302950945987,0.001717126778298312,0.0
1,0.017341040462427744,-0.7033360255816755,-0.1902668035806568,0.0,0.00901383726958933,1.0,0.0,0.15360141652670645,0.00029047193068733155,0.0016018969685371736,0.0
1,0.23076923076923078,-0.6409423202824481,-0.16769200831936326,0.0,0.00880489180520685,0.6586315645139175,0.0,0.09498616329104467,0.0004486418755514922,0.0015921770962817649,0.0
1,0.025157232704402517,-0.7028134826301803,-0.18950029938250676,0.0,0.0092130664676528,1.0,0.0,0.0835912845014513,0.00037137859681331064,0.001651921746098887,0.0
1,0.021052631578947368,-0.7032677072225251,-0.19016660133700625,0.0,0.00916031959709544,1.0,0.0,0.14452245612017883,0.0002589351402640626,0.0016855391749312472,0.0
